sample,participant_id,complexity_rating,object_id
two,58,0.322666666666667,3
two,9,0.842245989304813,45
two,12,0.125668449197861,45
two,15,0.556149732620321,45
two,19,0.772727272727273,45
two,23,0.759358288770054,45
two,25,0.411764705882353,45
two,31,0.211229946524064,45
two,35,0.67379679144385,45
two,36,0.176470588235294,45
two,38,0.537433155080214,45
two,47,0.703208556149733,45
two,55,0.70855614973262,45
two,9,0.307486631016043,41
two,13,0.443850267379679,41
two,14,0.5,41
two,17,0.79144385026738,41
two,30,0.703208556149733,41
two,31,0.344919786096257,41
two,42,0.79144385026738,41
two,45,0.39572192513369,41
two,57,0.558823529411765,41
two,59,0.655080213903743,41
two,60,0.371657754010695,41
two,10,0.106951871657754,50
two,13,0.625668449197861,50
two,14,0.147058823529412,50
two,16,0.387700534759358,50
two,25,0.302139037433155,50
two,30,0.737967914438503,50
two,41,0.700534759358289,50
two,52,0.120320855614973,50
two,60,0.679144385026738,50
two,11,0.625668449197861,5
two,14,0.125668449197861,5
two,15,0.347593582887701,5
two,16,0.320855614973262,5
two,18,0.224598930481283,5
two,19,0.5,5
two,21,0.213903743315508,5
two,25,0.425133689839572,5
two,26,0.572192513368984,5
two,27,0.550802139037433,5
two,28,0.5,5
two,31,0,5
two,44,0.153439153439153,5
two,52,0.189839572192513,5
two,54,0,5
two,59,0.419786096256685,5
two,11,0.120320855614973,59
two,13,0.179144385026738,59
two,27,0.419786096256685,59
two,28,0.179144385026738,59
two,31,0,59
two,36,0.0427807486631016,59
two,44,0.12962962962963,59
two,46,0.0775401069518717,59
two,48,0.26984126984127,59
two,49,0.216577540106952,59
two,57,0.288770053475936,59
two,58,0.0693333333333333,59
two,12,0.855614973262032,47
two,22,0.296296296296296,47
two,24,1,47
two,37,0.741333333333333,47
two,38,0.315508021390374,47
two,47,0.679144385026738,47
two,48,0.55026455026455,47
two,12,0.735294117647059,7
two,13,0.601604278074866,7
two,27,0.46524064171123,7
two,33,0.56951871657754,7
two,39,0.641711229946524,7
two,41,0.574866310160428,7
two,43,0.374331550802139,7
two,46,0.636363636363636,7
two,57,0.622994652406417,7
two,58,0.298666666666667,7
two,13,0.417112299465241,34
two,20,0.147058823529412,34
two,26,0.299465240641711,34
two,29,0.125668449197861,34
two,32,0.10427807486631,34
two,38,0.29144385026738,34
two,45,0.106951871657754,34
two,56,0.439153439153439,34
two,14,0.382352941176471,60
two,17,0.582887700534759,60
two,18,0.141711229946524,60
two,19,0.371657754010695,60
two,29,0.294117647058824,60
two,32,0.438502673796791,60
two,34,0.668449197860963,60
two,37,0.234666666666667,60
two,39,0.433155080213904,60
two,42,0.780748663101604,60
two,48,0.64021164021164,60
two,55,0.74331550802139,60
two,56,0.661375661375661,60
two,58,0.221333333333333,60
two,59,0.248663101604278,60
two,16,0.558823529411765,43
two,41,0.703208556149733,43
two,50,0.855614973262032,43
two,51,0.653333333333333,43
two,59,0.802139037433155,43
two,16,0.0267379679144385,24
two,22,0.235449735449735,24
two,25,0.459893048128342,24
two,28,0.558823529411765,24
two,33,0.612299465240642,24
two,36,0.216577540106952,24
two,37,0.442666666666667,24
two,41,0.259358288770053,24
two,43,0.6524064171123,24
two,44,0.354497354497354,24
two,47,0.323529411764706,24
two,48,0.555555555555556,24
two,52,0.168449197860963,24
two,56,0.0899470899470899,24
two,16,0.411764705882353,11
two,21,0.443850267379679,11
two,24,0,11
two,30,0.606951871657754,11
two,32,0.660427807486631,11
two,35,0.5,11
two,39,0.580213903743315,11
two,40,0.655080213903743,11
two,53,1,11
two,54,0.784,11
two,17,0.363636363636364,46
two,22,0.105820105820106,46
two,33,0.147058823529412,46
two,35,0.310160427807487,46
two,36,0.0989304812834225,46
two,40,0.374331550802139,46
two,47,0.181818181818182,46
two,50,0.0668449197860963,46
two,51,0.472,46
two,53,0.631016042780749,46
two,56,0.373015873015873,46
two,58,0.106666666666667,46
two,17,0.82620320855615,32
two,25,0.542780748663102,32
two,31,0.6524064171123,32
two,33,0.679144385026738,32
two,34,0.700534759358289,32
two,36,0.275401069518717,32
two,47,0.82620320855615,32
two,49,1,32
two,50,0.647058823529412,32
two,20,0.748663101604278,27
two,22,0.767195767195767,27
two,25,0.540106951871658,27
two,27,0.748663101604278,27
two,29,0.8475935828877,27
two,30,0.866310160427808,27
two,33,0.441176470588235,27
two,36,0.558823529411765,27
two,38,0.403743315508021,27
two,41,0.906417112299465,27
two,51,0.816,27
two,57,0.668449197860963,27
two,21,0.0909090909090909,55
two,22,0,55
two,25,0.454545454545455,55
two,49,0.441176470588235,55
two,55,0.622994652406417,55
two,56,0.00529100529100529,55
two,22,0.169312169312169,1
two,26,0.542780748663102,1
two,33,0.820855614973262,1
two,37,0.634666666666667,1
two,43,0.259358288770053,1
two,59,0.441176470588235,1
